10102,历练-陈塘关2
10103,历练-陈塘关3
10104,历练-陈塘关4
10105,历练-陈塘关5
10106,历练-陈塘关6
10107,历练-陈塘关7
10108,历练-陈塘关8
10109,历练-陈塘关9
10110,历练-陈塘关10
10111,历练-九龙岛1
10112,历练-九龙岛2
10113,历练-九龙岛3
10114,历练-九龙岛4
10115,历练-九龙岛5
10116,历练-九龙岛6
10117,历练-九龙岛7
10118,历练-九龙岛8
10119,历练-九龙岛9
10120,历练-九龙岛10
10121,清剿-北海1
10122,清剿-北海2
10123,清剿-北海3
10124,清剿-北海4
10125,清剿-北海5
10126,清剿-北海6
10127,清剿-北海7
10128,清剿-北海8
10129,清剿-北海9
10130,清剿-北海10
10131,清剿-雷鸣泽1
10132,清剿-雷鸣泽2
10133,清剿-雷鸣泽3
10134,清剿-雷鸣泽4
10135,清剿-雷鸣泽5
10136,清剿-雷鸣泽6
10137,清剿-雷鸣泽7
10138,清剿-雷鸣泽8
10139,清剿-雷鸣泽9
10140,清剿-雷鸣泽10
10141,清剿-仙灵谷1
10142,清剿-仙灵谷2
10143,清剿-仙灵谷3
10144,清剿-仙灵谷4
10145,清剿-仙灵谷5
10146,清剿-仙灵谷6
10147,清剿-仙灵谷7
10148,清剿-仙灵谷8
10149,清剿-仙灵谷9
10150,清剿-仙灵谷10
10151,清剿-蚩尤墓1
10152,清剿-蚩尤墓2
10153,清剿-蚩尤墓3
10154,清剿-蚩尤墓4
10155,清剿-蚩尤墓5
10156,清剿-蚩尤墓6
10157,清剿-蚩尤墓7
10158,清剿-蚩尤墓8
10159,清剿-蚩尤墓9
10160,清剿-蚩尤墓10
10161,清剿-白骨洞1
10162,清剿-白骨洞2
10163,清剿-白骨洞3
10164,清剿-白骨洞4
10165,清剿-白骨洞5
10166,清剿-白骨洞6
10167,清剿-白骨洞7
10168,清剿-白骨洞8
10169,清剿-白骨洞9
10170,清剿-白骨洞10
10171,清剿-首阳山1
10172,清剿-首阳山2
10173,清剿-首阳山3
10174,清剿-首阳山4
10175,清剿-首阳山5
10176,清剿-首阳山6
10177,清剿-首阳山7
10178,清剿-首阳山8
10179,清剿-首阳山9
10180,清剿-首阳山10
10181,清剿-轩辕坟1
10182,清剿-轩辕坟2
10183,清剿-轩辕坟3
10184,清剿-轩辕坟4
10185,清剿-轩辕坟5
10186,清剿-轩辕坟6
10187,清剿-轩辕坟7
10188,清剿-轩辕坟8
10189,清剿-轩辕坟9
10190,清剿-轩辕坟10
10191,清剿-麒麟崖1
10192,清剿-麒麟崖2
10193,清剿-麒麟崖3
10194,清剿-麒麟崖4
10195,清剿-麒麟崖5
10196,清剿-麒麟崖6
10197,清剿-麒麟崖7
10198,清剿-麒麟崖8
10199,清剿-麒麟崖9
10200,清剿-麒麟崖10
10201,清剿-金鸡岭1
10202,清剿-金鸡岭2
10203,清剿-金鸡岭3
10204,清剿-金鸡岭4
10205,清剿-金鸡岭5
10206,清剿-金鸡岭6
10207,清剿-金鸡岭7
10208,清剿-金鸡岭8
10209,清剿-金鸡岭9
10210,清剿-金鸡岭10
10211,清剿-梅山1
10212,清剿-梅山2
10213,清剿-梅山3
10214,清剿-梅山4
10215,清剿-梅山5
10216,清剿-梅山6
10217,清剿-梅山7
10218,清剿-梅山8
10219,清剿-梅山9
10220,清剿-梅山10
10221,清剿-陈塘关1
10222,清剿-陈塘关2
10223,清剿-陈塘关3
10224,清剿-陈塘关4
10225,清剿-陈塘关5
10226,清剿-陈塘关6
10227,清剿-陈塘关7
10228,清剿-陈塘关8
10229,清剿-陈塘关9
10230,清剿-陈塘关10
10231,清剿-九龙岛1
10232,清剿-九龙岛2
10233,清剿-九龙岛3
10234,清剿-九龙岛4
10235,清剿-九龙岛5
10236,清剿-九龙岛6
10237,清剿-九龙岛7
10238,清剿-九龙岛8
10239,清剿-九龙岛9
10240,清剿-九龙岛10
10241,挑战-副本北海1
10242,挑战-副本北海2
10243,挑战-副本北海3
10244,挑战-副本北海4
10245,挑战-副本北海5
10246,挑战-副本北海6
10247,挑战-副本北海7
10248,挑战-副本北海8
10249,挑战-副本北海9
10250,挑战-副本北海10
10251,挑战-副本雷鸣泽1
10252,挑战-副本雷鸣泽2
10253,挑战-副本雷鸣泽3
10254,挑战-副本雷鸣泽4
10255,挑战-副本雷鸣泽5
10256,挑战-副本雷鸣泽6
10257,挑战-副本雷鸣泽7
10258,挑战-副本雷鸣泽8
10259,挑战-副本雷鸣泽9
10260,挑战-副本雷鸣泽10
10261,挑战-副本仙灵谷1
10262,挑战-副本仙灵谷2
10263,挑战-副本仙灵谷3
10264,挑战-副本仙灵谷4
10265,挑战-副本仙灵谷5
10266,挑战-副本仙灵谷6
10267,挑战-副本仙灵谷7
10268,挑战-副本仙灵谷8
10269,挑战-副本仙灵谷9
10270,挑战-副本仙灵谷10
10271,挑战-副本蚩尤墓1
10272,挑战-副本蚩尤墓2
10273,挑战-副本蚩尤墓3
10274,挑战-副本蚩尤墓4
10275,挑战-副本蚩尤墓5
10276,挑战-副本蚩尤墓6
10277,挑战-副本蚩尤墓7
10278,挑战-副本蚩尤墓8
10279,挑战-副本蚩尤墓9
10280,挑战-副本蚩尤墓10
10281,挑战-副本白骨洞1
10282,挑战-副本白骨洞2
10283,挑战-副本白骨洞3
10284,挑战-副本白骨洞4
10285,挑战-副本白骨洞5
10286,挑战-副本白骨洞6
10287,挑战-副本白骨洞7
10288,挑战-副本白骨洞8
10289,挑战-副本白骨洞9
10290,挑战-副本白骨洞10
10291,挑战-副本首阳山1
10292,挑战-副本首阳山2
10293,挑战-副本首阳山3
10294,挑战-副本首阳山4
10295,挑战-副本首阳山5
10296,挑战-副本首阳山6
10297,挑战-副本首阳山7
10298,挑战-副本首阳山8
10299,挑战-副本首阳山9
10300,挑战-副本首阳山10
10301,挑战-副本轩辕坟1
10302,挑战-副本轩辕坟2
10303,挑战-副本轩辕坟3
10304,挑战-副本轩辕坟4
10305,挑战-副本轩辕坟5
10306,挑战-副本轩辕坟6
10307,挑战-副本轩辕坟7
10308,挑战-副本轩辕坟8
10309,挑战-副本轩辕坟9
10310,挑战-副本轩辕坟10
10311,挑战-副本麒麟崖1
10312,挑战-副本麒麟崖2
10313,挑战-副本麒麟崖3
10314,挑战-副本麒麟崖4
10315,挑战-副本麒麟崖5
10316,挑战-副本麒麟崖6
10317,挑战-副本麒麟崖7
10318,挑战-副本麒麟崖8
10319,挑战-副本麒麟崖9
10320,挑战-副本麒麟崖10
10321,挑战-副本金鸡岭1
10322,挑战-副本金鸡岭2
10323,挑战-副本金鸡岭3
10324,挑战-副本金鸡岭4
10325,挑战-副本金鸡岭5
10326,挑战-副本金鸡岭6
10327,挑战-副本金鸡岭7
10328,挑战-副本金鸡岭8
10329,挑战-副本金鸡岭9
10330,挑战-副本金鸡岭10
10331,挑战-副本梅山1
10332,挑战-副本梅山2
10333,挑战-副本梅山3
10334,挑战-副本梅山4
10335,挑战-副本梅山5
10336,挑战-副本梅山6
10337,挑战-副本梅山7
10338,挑战-副本梅山8
10339,挑战-副本梅山9
10340,挑战-副本梅山10
10341,挑战-副本陈塘关1
10342,挑战-副本陈塘关2
10343,挑战-副本陈塘关3
10344,挑战-副本陈塘关4
10345,挑战-副本陈塘关5
10346,挑战-副本陈塘关6
10347,挑战-副本陈塘关7
10348,挑战-副本陈塘关8
10349,挑战-副本陈塘关9
10350,挑战-副本陈塘关10
10351,挑战-副本九龙岛1
10352,挑战-副本九龙岛2
10353,挑战-副本九龙岛3
10354,挑战-副本九龙岛4
10355,挑战-副本九龙岛5
10356,挑战-副本九龙岛6
10357,挑战-副本九龙岛7
10358,挑战-副本九龙岛8
10359,挑战-副本九龙岛9
10360,挑战-副本九龙岛10
10361,主角英雄升级到1级
10362,主角英雄升级到2级
10363,主角英雄升级到3级
10364,主角英雄升级到4级
10365,主角英雄升级到5级
10366,主角英雄升级到6级
10367,主角英雄升级到7级
10368,主角英雄升级到8级
10369,主角英雄升级到9级
10370,主角英雄升级到10级
10371,主角英雄升级到11级
10372,主角英雄升级到12级
10373,主角英雄升级到13级
10374,主角英雄升级到14级
10375,主角英雄升级到15级
10376,主角英雄升级到16级
10377,主角英雄升级到17级
10378,主角英雄升级到18级
10379,主角英雄升级到19级
10380,主角英雄升级到20级
10381,主角英雄升级到21级
10382,主角英雄升级到22级
10383,主角英雄升级到23级
10384,主角英雄升级到24级
10385,主角英雄升级到25级
10386,主角英雄升级到26级
10387,主角英雄升级到27级
10388,主角英雄升级到28级
10389,主角英雄升级到29级
10390,主角英雄升级到30级
10391,主角英雄升级到31级
10392,主角英雄升级到32级
10393,主角英雄升级到33级
10394,主角英雄升级到34级
10395,主角英雄升级到35级
10396,主角英雄升级到36级
10397,主角英雄升级到37级
10398,主角英雄升级到38级
10399,主角英雄升级到39级
10400,主角英雄升级到40级
10401,主角英雄升级到41级
10402,主角英雄升级到42级
10403,主角英雄升级到43级
10404,主角英雄升级到44级
10405,主角英雄升级到45级
10406,主角英雄升级到46级
10407,主角英雄升级到47级
10408,主角英雄升级到48级
10409,主角英雄升级到49级
10410,主角英雄升级到50级
10411,主角英雄升级到51级
10412,主角英雄升级到52级
10413,主角英雄升级到53级
10414,主角英雄升级到54级
10415,主角英雄升级到55级
10416,主角英雄升级到56级
10417,主角英雄升级到57级
10418,主角英雄升级到58级
10419,主角英雄升级到59级
10420,主角英雄升级到60级
10421,主角英雄升级到61级
10422,主角英雄升级到62级
10423,主角英雄升级到63级
10424,主角英雄升级到64级
10425,主角英雄升级到65级
10426,主角英雄升级到66级
10427,主角英雄升级到67级
10428,主角英雄升级到68级
10429,主角英雄升级到69级
10430,主角英雄升级到70级
10431,主角英雄升级到71级
10432,主角英雄升级到72级
10433,主角英雄升级到73级
10434,主角英雄升级到74级
10435,主角英雄升级到75级
10436,主角英雄升级到76级
10437,主角英雄升级到77级
10438,主角英雄升级到78级
10439,主角英雄升级到79级
10440,主角英雄升级到80级
10441,主角英雄升级到81级
10442,主角英雄升级到82级
10443,主角英雄升级到83级
10444,主角英雄升级到84级
10445,主角英雄升级到85级
10446,主角英雄升级到86级
10447,主角英雄升级到87级
10448,主角英雄升级到88级
10449,主角英雄升级到89级
10450,主角英雄升级到90级
10451,主角英雄升级到91级
10452,主角英雄升级到92级
10453,主角英雄升级到93级
10454,主角英雄升级到94级
10455,主角英雄升级到95级
10456,主角英雄升级到96级
10457,主角英雄升级到97级
10458,主角英雄升级到98级
10459,主角英雄升级到99级
10460,主角英雄升级到100级
15001,修炼-快速战斗
16001,挑战精英副本5次
20001,在[北海1]战斗10次
20002,在[北海2]战斗15次
20003,在[北海3]战斗20次
20004,在[北海4]战斗25次
20005,在[北海5]战斗30次
20006,在[北海6]战斗35次
20007,在[北海7]战斗40次
20008,在[北海8]战斗45次
20009,在[北海9]战斗50次
20010,在[北海10]战斗55次
20011,在[雷鸣泽1]战斗60次
20012,在[雷鸣泽2]战斗65次
20013,在[雷鸣泽3]战斗70次
20014,在[雷鸣泽4]战斗75次
20015,在[雷鸣泽5]战斗80次
20016,在[雷鸣泽6]战斗85次
20017,在[雷鸣泽7]战斗90次
20018,在[雷鸣泽8]战斗95次
20019,在[雷鸣泽9]战斗100次
20020,在[雷鸣泽10]战斗105次
20021,在[仙灵谷1]战斗110次
20022,在[仙灵谷2]战斗115次
20023,在[仙灵谷3]战斗120次
20024,在[仙灵谷4]战斗125次
20025,在[仙灵谷5]战斗130次
20026,在[仙灵谷6]战斗135次
20027,在[仙灵谷7]战斗140次
20028,在[仙灵谷8]战斗145次
20029,在[仙灵谷9]战斗150次
20030,在[仙灵谷10]战斗155次
20031,在[蚩尤墓1]战斗160次
20032,在[蚩尤墓2]战斗165次
20033,在[蚩尤墓3]战斗170次
20034,在[蚩尤墓4]战斗175次
20035,在[蚩尤墓5]战斗180次
20036,在[蚩尤墓6]战斗185次
20037,在[蚩尤墓7]战斗190次
20038,在[蚩尤墓8]战斗195次
20039,在[蚩尤墓9]战斗200次
20040,在[蚩尤墓10]战斗205次
20041,在[白骨洞1]战斗210次
20042,在[白骨洞2]战斗215次
20043,在[白骨洞3]战斗220次
20044,在[白骨洞4]战斗225次
20045,在[白骨洞5]战斗230次
20046,在[白骨洞6]战斗235次
20047,在[白骨洞7]战斗240次
20048,在[白骨洞8]战斗245次
20049,在[白骨洞9]战斗250次
20050,在[白骨洞10]战斗255次
20051,在[首阳山1]战斗260次
20052,在[首阳山2]战斗265次
20053,在[首阳山3]战斗270次
20054,在[首阳山4]战斗275次
20055,在[首阳山5]战斗280次
20056,在[首阳山6]战斗285次
20057,在[首阳山7]战斗290次
20058,在[首阳山8]战斗295次
20059,在[首阳山9]战斗300次
20060,在[首阳山10]战斗305次
20061,在[轩辕坟1]战斗310次
20062,在[轩辕坟2]战斗315次
20063,在[轩辕坟3]战斗320次
20064,在[轩辕坟4]战斗325次
20065,在[轩辕坟5]战斗330次
20066,在[轩辕坟6]战斗335次
20067,在[轩辕坟7]战斗340次
20068,在[轩辕坟8]战斗345次
20069,在[轩辕坟9]战斗350次
20070,在[轩辕坟10]战斗355次
20071,在[麒麟崖1]战斗360次
20072,在[麒麟崖2]战斗365次
20073,在[麒麟崖3]战斗370次
20074,在[麒麟崖4]战斗375次
20075,在[麒麟崖5]战斗380次
20076,在[麒麟崖6]战斗385次
20077,在[麒麟崖7]战斗390次
20078,在[麒麟崖8]战斗395次
20079,在[麒麟崖9]战斗400次
20080,在[麒麟崖10]战斗405次
20081,在[金鸡岭1]战斗410次
20082,在[金鸡岭2]战斗415次
20083,在[金鸡岭3]战斗420次
20084,在[金鸡岭4]战斗425次
20085,在[金鸡岭5]战斗430次
20086,在[金鸡岭6]战斗435次
20087,在[金鸡岭7]战斗440次
20088,在[金鸡岭8]战斗445次
20089,在[金鸡岭9]战斗450次
20090,在[金鸡岭10]战斗455次
20091,在[梅山1]战斗460次
20092,在[梅山2]战斗465次
20093,在[梅山3]战斗470次
20094,在[梅山4]战斗475次
20095,在[梅山5]战斗480次
20096,在[梅山6]战斗485次
20097,在[梅山7]战斗490次
20098,在[梅山8]战斗495次
20099,在[梅山9]战斗500次
20100,在[梅山10]战斗505次
20101,在[陈塘关1]战斗510次
20102,在[陈塘关2]战斗515次
20103,在[陈塘关3]战斗520次
20104,在[陈塘关4]战斗525次
20105,在[陈塘关5]战斗530次
20106,在[陈塘关6]战斗535次
20107,在[陈塘关7]战斗540次
20108,在[陈塘关8]战斗545次
20109,在[陈塘关9]战斗550次
20110,在[陈塘关10]战斗555次
20111,在[九龙岛1]战斗560次
20112,在[九龙岛2]战斗565次
20113,在[九龙岛3]战斗570次
20114,在[九龙岛4]战斗575次
20115,在[九龙岛5]战斗580次
20116,在[九龙岛6]战斗585次
20117,在[九龙岛7]战斗590次
20118,在[九龙岛8]战斗595次
20119,在[九龙岛9]战斗600次
20120,在[九龙岛10]战斗605次
20121,打败[北海1]的boss
20122,打败[北海2]的boss
20123,打败[北海3]的boss
20124,打败[北海4]的boss
20125,打败[北海5]的boss
20126,打败[北海6]的boss
20127,打败[北海7]的boss
20128,打败[北海8]的boss
20129,打败[北海9]的boss
20130,打败[北海10]的boss
20131,打败[雷鸣泽1]的boss
20132,打败[雷鸣泽2]的boss
20133,打败[雷鸣泽3]的boss
20134,打败[雷鸣泽4]的boss
20135,打败[雷鸣泽5]的boss
20136,打败[雷鸣泽6]的boss
20137,打败[雷鸣泽7]的boss
20138,打败[雷鸣泽8]的boss
20139,打败[雷鸣泽9]的boss
20140,打败[雷鸣泽10]的boss
20141,打败[仙灵谷1]的boss
20142,打败[仙灵谷2]的boss
20143,打败[仙灵谷3]的boss
20144,打败[仙灵谷4]的boss
20145,打败[仙灵谷5]的boss
20146,打败[仙灵谷6]的boss
20147,打败[仙灵谷7]的boss
20148,打败[仙灵谷8]的boss
