11807,111807,211807,77,1,11806,5,1008,15707,11807,11807,11807,11807,11807,11807,7000,770,7700,10000,1077,5000,7077,5000,20008,5000,6,21002
11808,111808,211808,78,1,11807,5,1008,15708,11808,11808,11808,11808,11808,11808,7200,780,7800,10000,1078,5000,7078,5000,20008,5000,6,21003
11809,111809,211809,79,1,11808,5,1008,15709,11809,11809,11809,11809,11809,11809,7400,790,7900,10000,1079,5000,7079,5000,20008,5000,6,21001
11810,111810,211810,80,1,11809,5,1008,15710,11810,11810,11810,11810,11810,11810,7600,800,8000,10000,1080,5000,7080,5000,20008,5000,6,21002
11901,111901,211901,81,1,11810,5,1009,15801,11901,11901,11901,11901,11901,11901,7800,810,8100,10000,1081,5000,7081,5000,20009,5000,6,21003
11902,111902,211902,82,1,11901,5,1009,15802,11902,11902,11902,11902,11902,11902,8000,820,8200,10000,1082,5000,7082,5000,20009,5000,6,21001
11903,111903,211903,83,1,11902,5,1009,15803,11903,11903,11903,11903,11903,11903,8200,830,8300,10000,1083,5000,7083,5000,20009,5000,6,21002
11904,111904,211904,84,1,11903,5,1009,15804,11904,11904,11904,11904,11904,11904,8400,840,8400,10000,1084,5000,7084,5000,20009,5000,6,21003
11905,111905,211905,85,1,11904,5,1009,15805,11905,11905,11905,11905,11905,11905,8600,850,8500,10000,1085,5000,7085,5000,20009,5000,6,21001
11906,111906,211906,86,1,11905,5,1009,15806,11906,11906,11906,11906,11906,11906,8800,860,8600,10000,1086,5000,7086,5000,20009,5000,6,21002
11907,111907,211907,87,1,11906,5,1009,15807,11907,11907,11907,11907,11907,11907,9000,870,8700,10000,1087,5000,7087,5000,20009,5000,6,21003
11908,111908,211908,88,1,11907,5,1009,15808,11908,11908,11908,11908,11908,11908,9200,880,8800,10000,1088,5000,7088,5000,20009,5000,6,21001
11909,111909,211909,89,1,11908,5,1009,15809,11909,11909,11909,11909,11909,11909,9400,890,8900,10000,1089,5000,7089,5000,20009,5000,6,21002
11910,111910,211910,90,1,11909,5,1009,15810,11910,11910,11910,11910,11910,11910,9600,900,9000,10000,1090,5000,7090,5000,20009,5000,6,21003
12001,112001,212001,91,1,11910,5,1010,15901,12001,12001,12001,12001,12001,12001,9800,910,9100,10000,1091,5000,7091,5000,20010,5000,6,21001
12002,112002,212002,92,1,12001,5,1010,15902,12002,12002,12002,12002,12002,12002,10000,920,9200,10000,1092,5000,7092,5000,20010,5000,6,21002
12003,112003,212003,93,1,12002,5,1010,15903,12003,12003,12003,12003,12003,12003,10200,930,9300,10000,1093,5000,7093,5000,20010,5000,6,21003
12004,112004,212004,94,1,12003,5,1010,15904,12004,12004,12004,12004,12004,12004,10400,940,9400,10000,1094,5000,7094,5000,20010,5000,6,21001
12005,112005,212005,95,1,12004,5,1010,15905,12005,12005,12005,12005,12005,12005,10600,950,9500,10000,1095,5000,7095,5000,20010,5000,6,21002
12006,112006,212006,96,1,12005,5,1010,15906,12006,12006,12006,12006,12006,12006,10800,960,9600,10000,1096,5000,7096,5000,20010,5000,6,21003
12007,112007,212007,97,1,12006,5,1010,15907,12007,12007,12007,12007,12007,12007,11000,970,9700,10000,1097,5000,7097,5000,20010,5000,6,21001
12008,112008,212008,98,1,12007,5,1010,15908,12008,12008,12008,12008,12008,12008,11200,980,9800,10000,1098,5000,7098,5000,20010,5000,6,21002
12009,112009,212009,99,1,12008,5,1010,15909,12009,12009,12009,12009,12009,12009,11400,990,9900,10000,1099,5000,7099,5000,20010,5000,6,21003
12010,112010,212010,100,1,12009,5,1010,15910,12010,12010,12010,12010,12010,12010,11600,1000,10000,10000,1100,5000,7100,5000,20010,5000,6,21001
12101,112101,212101,101,1,12010,5,1011,16001,12101,12101,12101,12101,12101,12101,12000,1010,10100,10000,1101,5000,7101,5000,20011,5000,6,21002
12102,112102,212102,102,1,12101,5,1011,16002,12102,12102,12102,12102,12102,12102,13000,1020,10200,10000,1102,5000,7102,5000,20011,5000,6,21003
12103,112103,212103,103,1,12102,5,1011,16003,12103,12103,12103,12103,12103,12103,14000,1030,10300,10000,1103,5000,7103,5000,20011,5000,6,21001
12104,112104,212104,104,1,12103,5,1011,16004,12104,12104,12104,12104,12104,12104,15000,1040,10400,10000,1104,5000,7104,5000,20011,5000,6,21002
12105,112105,212105,105,1,12104,5,1011,16005,12105,12105,12105,12105,12105,12105,16000,1050,10500,10000,1105,5000,7105,5000,20011,5000,6,21003
12106,112106,212106,106,1,12105,5,1011,16006,12106,12106,12106,12106,12106,12106,17000,1060,10600,10000,1106,5000,7106,5000,20011,5000,6,21001
12107,112107,212107,107,1,12106,5,1011,16007,12107,12107,12107,12107,12107,12107,18000,1070,10700,10000,1107,5000,7107,5000,20011,5000,6,21002
12108,112108,212108,108,1,12107,5,1011,16008,12108,12108,12108,12108,12108,12108,19000,1080,10800,10000,1108,5000,7108,5000,20011,5000,6,21003
12109,112109,212109,109,1,12108,5,1011,16009,12109,12109,12109,12109,12109,12109,20000,1090,10900,10000,1109,5000,7109,5000,20011,5000,6,21001
12110,112110,212110,110,1,12109,5,1011,16010,12110,12110,12110,12110,12110,12110,21000,1100,11000,10000,1110,5000,7110,5000,20011,5000,6,21002
12201,112201,212201,111,1,12110,5,1012,16101,12201,12201,12201,12201,12201,12201,22000,1110,11100,10000,1111,5000,7111,5000,20012,5000,6,21003
12202,112202,212202,112,1,12201,5,1012,16102,12202,12202,12202,12202,12202,12202,23000,1120,11200,10000,1112,5000,7112,5000,20012,5000,6,21001
12203,112203,212203,113,1,12202,5,1012,16103,12203,12203,12203,12203,12203,12203,24000,1130,11300,10000,1113,5000,7113,5000,20012,5000,6,21002
12204,112204,212204,114,1,12203,5,1012,16104,12204,12204,12204,12204,12204,12204,25000,1140,11400,10000,1114,5000,7114,5000,20012,5000,6,21003
12205,112205,212205,115,1,12204,5,1012,16105,12205,12205,12205,12205,12205,12205,26000,1150,11500,10000,1115,5000,7115,5000,20012,5000,6,21001
12206,112206,212206,116,1,12205,5,1012,16106,12206,12206,12206,12206,12206,12206,27000,1160,11600,10000,1116,5000,7116,5000,20012,5000,6,21002
12207,112207,212207,117,1,12206,5,1012,16107,12207,12207,12207,12207,12207,12207,28000,1170,11700,10000,1117,5000,7117,5000,20012,5000,6,21003
12208,112208,212208,118,1,12207,5,1012,16108,12208,12208,12208,12208,12208,12208,29000,1180,11800,10000,1118,5000,7118,5000,20012,5000,6,21001
12209,112209,212209,119,1,12208,5,1012,16109,12209,12209,12209,12209,12209,12209,30000,1190,11900,10000,1119,5000,7119,5000,20012,5000,6,21002
12210,112210,212210,120,1,12209,5,1012,16110,12210,12210,12210,12210,12210,12210,31000,1200,12000,10000,1120,5000,7120,5000,20012,5000,6,21003
21101,121101,221101,2,2,11101,0,1001,,21101,,,,,,9999,9999,99999,10000,3001,5000,,,20001,,,21001
21102,121102,221102,3,2,11102,1,1001,,21102,21102,,,,,9999,9999,99999,10000,3002,5000,,,20001,,,21002
21103,121103,221103,4,2,11103,1,1001,,21103,21103,21103,,,,9999,9999,99999,10000,3003,5000,,,20001,,,21003
21104,121104,221104,5,2,11104,1,1001,,21104,21104,21104,,,,9999,9999,99999,10000,3004,5000,,,20001,,,21001
21105,121105,221105,6,2,11105,5,1001,,21105,21105,21105,,,,9999,9999,99999,10000,3005,5000,,,20001,,,21002
21106,121106,221106,7,2,11106,5,1001,,21106,21106,21106,,,,9999,9999,99999,10000,3006,5000,,,20001,,,21003
21107,121107,221107,8,2,11107,5,1001,,21107,21107,21107,,,,9999,9999,99999,10000,3007,5000,,,20001,,,21001
21108,121108,221108,9,2,11108,5,1001,,21108,21108,21108,,,,9999,9999,99999,10000,3008,5000,,,20001,,,21002
21109,121109,221109,10,2,11109,5,1001,,21109,21109,21109,,,,9999,9999,99999,10000,3009,5000,,,20001,,,21003
21110,121110,221110,11,2,11110,5,1001,,21110,21110,21110,,,,9999,9999,99999,10000,3010,5000,,,20001,,,21001
21201,121201,221201,12,2,11201,5,1002,,21201,21201,21201,21201,,,9999,9999,99999,10000,3011,5000,,,20002,,,21002
21202,121202,221202,13,2,11202,5,1002,,21202,21202,21202,21202,,,9999,9999,99999,10000,3012,5000,,,20002,,,21003
21203,121203,221203,14,2,11203,5,1002,,21203,21203,21203,21203,,,9999,9999,99999,10000,3013,5000,,,20002,,,21001
21204,121204,221204,15,2,11204,5,1002,,21204,21204,21204,21204,,,9999,9999,99999,10000,3014,5000,,,20002,,,21002
21205,121205,221205,16,2,11205,5,1002,,21205,21205,21205,21205,,,9999,9999,99999,10000,3015,5000,,,20002,,,21003
21206,121206,221206,17,2,11206,5,1002,,21206,21206,21206,21206,,,9999,9999,99999,10000,3016,5000,,,20002,,,21001
21207,121207,221207,18,2,11207,5,1002,,21207,21207,21207,21207,,,9999,9999,99999,10000,3017,5000,,,20002,,,21002
21208,121208,221208,19,2,11208,5,1002,,21208,21208,21208,21208,,,9999,9999,99999,10000,3018,5000,,,20002,,,21003
21209,121209,221209,20,2,11209,5,1002,,21209,21209,21209,21209,,,9999,9999,99999,10000,3019,5000,,,20002,,,21001
21210,121210,221210,21,2,11210,5,1002,,21210,21210,21210,21210,,,9999,9999,99999,10000,3020,5000,,,20002,,,21002
21301,121301,221301,22,2,11301,5,1003,,21301,21301,21301,21301,,,9999,9999,99999,10000,3021,5000,,,20003,,,21003
21302,121302,221302,23,2,11302,5,1003,,21302,21302,21302,21302,,,9999,9999,99999,10000,3022,5000,,,20003,,,21001
21303,121303,221303,24,2,11303,5,1003,,21303,21303,21303,21303,,,9999,9999,99999,10000,3023,5000,,,20003,,,21002
21304,121304,221304,25,2,11304,5,1003,,21304,21304,21304,21304,,,9999,9999,99999,10000,3024,5000,,,20003,,,21003
21305,121305,221305,26,2,11305,5,1003,,21305,21305,21305,21305,,,9999,9999,99999,10000,3025,5000,,,20003,,,21001
21306,121306,221306,27,2,11306,5,1003,,21306,21306,21306,21306,,,9999,9999,99999,10000,3026,5000,,,20003,,,21002
21307,121307,221307,28,2,11307,5,1003,,21307,21307,21307,21307,,,9999,9999,99999,10000,3027,5000,,,20003,,,21003
21308,121308,221308,29,2,11308,5,1003,,21308,21308,21308,21308,,,9999,9999,99999,10000,3028,5000,,,20003,,,21001
21309,121309,221309,30,2,11309,5,1003,,21309,21309,21309,21309,,,9999,9999,99999,10000,3029,5000,,,20003,,,21002
21310,121310,221310,31,2,11310,5,1003,,21310,21310,21310,21310,,,9999,9999,99999,10000,3030,5000,,,20003,,,21003
21401,121401,221401,32,2,11401,5,1004,,21401,21401,21401,21401,21401,,9999,9999,99999,10000,3031,5000,,,20004,,,21001
21402,121402,221402,33,2,11402,5,1004,,21402,21402,21402,21402,21402,,9999,9999,99999,10000,3032,5000,,,20004,,,21002
21403,121403,221403,34,2,11403,5,1004,,21403,21403,21403,21403,21403,,9999,9999,99999,10000,3033,5000,,,20004,,,21003
21404,121404,221404,35,2,11404,5,1004,,21404,21404,21404,21404,21404,,9999,9999,99999,10000,3034,5000,,,20004,,,21001
21405,121405,221405,36,2,11405,5,1004,,21405,21405,21405,21405,21405,,9999,9999,99999,10000,3035,5000,,,20004,,,21002
21406,121406,221406,37,2,11406,5,1004,,21406,21406,21406,21406,21406,,9999,9999,99999,10000,3036,5000,,,20004,,,21003
21407,121407,221407,38,2,11407,5,1004,,21407,21407,21407,21407,21407,,9999,9999,99999,10000,3037,5000,,,20004,,,21001
21408,121408,221408,39,2,11408,5,1004,,21408,21408,21408,21408,21408,,9999,9999,99999,10000,3038,5000,,,20004,,,21002
21409,121409,221409,40,2,11409,5,1004,,21409,21409,21409,21409,21409,,9999,9999,99999,10000,3039,5000,,,20004,,,21003
21410,121410,221410,41,2,11410,5,1004,,21410,21410,21410,21410,21410,,9999,9999,99999,10000,3040,5000,,,20004,,,21001
21501,121501,221501,42,2,11501,5,1005,,21501,21501,21501,21501,21501,,9999,9999,99999,10000,3041,5000,,,20005,,,21002
21502,121502,221502,43,2,11502,5,1005,,21502,21502,21502,21502,21502,,9999,9999,99999,10000,3042,5000,,,20005,,,21003
21503,121503,221503,44,2,11503,5,1005,,21503,21503,21503,21503,21503,,9999,9999,99999,10000,3043,5000,,,20005,,,21001
21504,121504,221504,45,2,11504,5,1005,,21504,21504,21504,21504,21504,,9999,9999,99999,10000,3044,5000,,,20005,,,21002
21505,121505,221505,46,2,11505,5,1005,,21505,21505,21505,21505,21505,,9999,9999,99999,10000,3045,5000,,,20005,,,21003
21506,121506,221506,47,2,11506,5,1005,,21506,21506,21506,21506,21506,,9999,9999,99999,10000,3046,5000,,,20005,,,21001
21507,121507,221507,48,2,11507,5,1005,,21507,21507,21507,21507,21507,,9999,9999,99999,10000,3047,5000,,,20005,,,21002
21508,121508,221508,49,2,11508,5,1005,,21508,21508,21508,21508,21508,,9999,9999,99999,10000,3048,5000,,,20005,,,21003
21509,121509,221509,50,2,11509,5,1005,,21509,21509,21509,21509,21509,,9999,9999,99999,10000,3049,5000,,,20005,,,21001
21510,121510,221510,51,2,11510,5,1005,,21510,21510,21510,21510,21510,,9999,9999,99999,10000,3050,5000,,,20005,,,21002
21601,121601,221601,52,2,11601,5,1006,,21601,21601,21601,21601,21601,,9999,9999,99999,10000,3051,5000,,,20006,,,21003
21602,121602,221602,53,2,11602,5,1006,,21602,21602,21602,21602,21602,,9999,9999,99999,10000,3052,5000,,,20006,,,21001
21603,121603,221603,54,2,11603,5,1006,,21603,21603,21603,21603,21603,,9999,9999,99999,10000,3053,5000,,,20006,,,21002
21604,121604,221604,55,2,11604,5,1006,,21604,21604,21604,21604,21604,,9999,9999,99999,10000,3054,5000,,,20006,,,21003
21605,121605,221605,56,2,11605,5,1006,,21605,21605,21605,21605,21605,,9999,9999,99999,10000,3055,5000,,,20006,,,21001
21606,121606,221606,57,2,11606,5,1006,,21606,21606,21606,21606,21606,,9999,9999,99999,10000,3056,5000,,,20006,,,21002
21607,121607,221607,58,2,11607,5,1006,,21607,21607,21607,21607,21607,,9999,9999,99999,10000,3057,5000,,,20006,,,21003
21608,121608,221608,59,2,11608,5,1006,,21608,21608,21608,21608,21608,,9999,9999,99999,10000,3058,5000,,,20006,,,21001
21609,121609,221609,60,2,11609,5,1006,,21609,21609,21609,21609,21609,,9999,9999,99999,10000,3059,5000,,,20006,,,21002
21610,121610,221610,61,2,11610,5,1006,,21610,21610,21610,21610,21610,,9999,9999,99999,10000,3060,5000,,,20006,,,21003
21701,121701,221701,62,2,11701,5,1007,,21701,21701,21701,21701,21701,,9999,9999,99999,10000,3061,5000,,,20007,,,21001
21702,121702,221702,63,2,11702,5,1007,,21702,21702,21702,21702,21702,,9999,9999,99999,10000,3062,5000,,,20007,,,21002
21703,121703,221703,64,2,11703,5,1007,,21703,21703,21703,21703,21703,,9999,9999,99999,10000,3063,5000,,,20007,,,21003
21704,121704,221704,65,2,11704,5,1007,,21704,21704,21704,21704,21704,,9999,9999,99999,10000,3064,5000,,,20007,,,21001
21705,121705,221705,66,2,11705,5,1007,,21705,21705,21705,21705,21705,,9999,9999,99999,10000,3065,5000,,,20007,,,21002
21706,121706,221706,67,2,11706,5,1007,,21706,21706,21706,21706,21706,,9999,9999,99999,10000,3066,5000,,,20007,,,21003
21707,121707,221707,68,2,11707,5,1007,,21707,21707,21707,21707,21707,,9999,9999,99999,10000,3067,5000,,,20007,,,21001
21708,121708,221708,69,2,11708,5,1007,,21708,21708,21708,21708,21708,,9999,9999,99999,10000,3068,5000,,,20007,,,21002
21709,121709,221709,70,2,11709,5,1007,,21709,21709,21709,21709,21709,,9999,9999,99999,10000,3069,5000,,,20007,,,21003
21710,121710,221710,71,2,11710,5,1007,,21710,21710,21710,21710,21710,,9999,9999,99999,10000,3070,5000,,,20007,,,21001
21801,121801,221801,72,2,11801,5,1008,,21801,21801,21801,21801,21801,21801,9999,9999,99999,10000,3071,5000,,,20008,,,21002
21802,121802,221802,73,2,11802,5,1008,,21802,21802,21802,21802,21802,21802,9999,9999,99999,10000,3072,5000,,,20008,,,21003
21803,121803,221803,74,2,11803,5,1008,,21803,21803,21803,21803,21803,21803,9999,9999,99999,10000,3073,5000,,,20008,,,21001
21804,121804,221804,75,2,11804,5,1008,,21804,21804,21804,21804,21804,21804,9999,9999,99999,10000,3074,5000,,,20008,,,21002
21805,121805,221805,76,2,11805,5,1008,,21805,21805,21805,21805,21805,21805,9999,9999,99999,10000,3075,5000,,,20008,,,21003
21806,121806,221806,77,2,11806,5,1008,,21806,21806,21806,21806,21806,21806,9999,9999,99999,10000,3076,5000,,,20008,,,21001
21807,121807,221807,78,2,11807,5,1008,,21807,21807,21807,21807,21807,21807,9999,9999,99999,10000,3077,5000,,,20008,,,21002
