12005,10120,1,10000,1,31610,,1,4,30002,,,,,,
12101,10121,1,10000,1,30103,,1,4,30002,,,,,,
12102,10121,1,10000,1,30402,,1,4,30002,,,,,,
12103,10121,1,10000,1,30403,,1,4,30002,,,,,,
12104,10121,1,10000,1,31410,,1,4,30002,,,,,,
12105,10121,1,10000,1,31610,,1,4,30002,,,,,,
12201,10122,1,10000,1,30103,,1,4,30002,,,,,,
12202,10122,1,10000,1,30402,,1,4,30002,,,,,,
12203,10122,1,10000,1,30403,,1,4,30002,,,,,,
12204,10122,1,10000,1,31410,,1,4,30002,,,,,,
12205,10122,1,10000,1,31610,,1,4,30002,,,,,,
12301,10123,1,10000,1,30103,,1,4,30002,,,,,,
12302,10123,1,10000,1,30402,,1,4,30002,,,,,,
12303,10123,1,10000,1,30403,,1,4,30002,,,,,,
12304,10123,1,10000,1,31410,,1,4,30002,,,,,,
12305,10123,1,10000,1,31610,,1,4,30002,,,,,,
12401,10124,1,10000,1,30103,,1,4,30002,,,,,,
12402,10124,1,10000,1,30402,,1,4,30002,,,,,,
12403,10124,1,10000,1,30403,,1,4,30002,,,,,,
12404,10124,1,10000,1,31410,,1,4,30002,,,,,,
12405,10124,1,10000,1,31610,,1,4,30002,,,,,,
12501,10125,1,10000,1,30103,,1,4,30002,,,,,,
12502,10125,1,10000,1,30402,,1,4,30002,,,,,,
12503,10125,1,10000,1,30403,,1,4,30002,,,,,,
12504,10125,1,10000,1,31410,,1,4,30002,,,,,,
12505,10125,1,10000,1,31610,,1,4,30002,,,,,,
12601,10126,1,10000,1,30103,,1,4,30002,,,,,,
12602,10126,1,10000,1,30402,,1,4,30002,,,,,,
12603,10126,1,10000,1,30403,,1,4,30002,,,,,,
12604,10126,1,10000,1,31410,,1,4,30002,,,,,,
12605,10126,1,10000,1,31610,,1,4,30002,,,,,,
12701,10127,1,10000,1,30103,,1,4,30002,,,,,,
12702,10127,1,10000,1,30402,,1,4,30002,,,,,,
12703,10127,1,10000,1,30403,,1,4,30002,,,,,,
12704,10127,1,10000,1,31410,,1,4,30002,,,,,,
12705,10127,1,10000,1,31610,,1,4,30002,,,,,,
12801,10128,1,10000,1,30103,,1,4,30002,,,,,,
12802,10128,1,10000,1,30402,,1,4,30002,,,,,,
12803,10128,1,10000,1,30403,,1,4,30002,,,,,,
12804,10128,1,10000,1,31410,,1,4,30002,,,,,,
12805,10128,1,10000,1,31610,,1,4,30002,,,,,,
12901,10129,1,10000,1,30103,,1,4,30002,,,,,,
12902,10129,1,10000,1,30402,,1,4,30002,,,,,,
12903,10129,1,10000,1,30403,,1,4,30002,,,,,,
12904,10129,1,10000,1,31410,,1,4,30002,,,,,,
12905,10129,1,10000,1,31610,,1,4,30002,,,,,,
13001,10130,1,10000,1,30103,,1,4,30002,,,,,,
13002,10130,1,10000,1,30402,,1,4,30002,,,,,,
13003,10130,1,10000,1,30403,,1,4,30002,,,,,,
13004,10130,1,10000,1,31410,,1,4,30002,,,,,,
13005,10130,1,10000,1,31610,,1,4,30002,,,,,,
13101,10131,1,10000,1,30103,,1,4,30002,,,,,,
13102,10131,1,10000,1,30402,,1,4,30002,,,,,,
13103,10131,1,10000,1,30403,,1,4,30002,,,,,,
13104,10131,1,10000,1,31410,,1,4,30002,,,,,,
13105,10131,1,10000,1,31610,,1,4,30002,,,,,,
13201,10132,1,10000,1,30103,,1,4,30002,,,,,,
13202,10132,1,10000,1,30402,,1,4,30002,,,,,,
13203,10132,1,10000,1,30403,,1,4,30002,,,,,,
13204,10132,1,10000,1,31410,,1,4,30002,,,,,,
13205,10132,1,10000,1,31610,,1,4,30002,,,,,,
13301,10133,1,10000,1,30103,,1,4,30002,,,,,,
13302,10133,1,10000,1,30402,,1,4,30002,,,,,,
13303,10133,1,10000,1,30403,,1,4,30002,,,,,,
13304,10133,1,10000,1,31410,,1,4,30002,,,,,,
13305,10133,1,10000,1,31610,,1,4,30002,,,,,,
13401,10134,1,10000,1,30103,,1,4,30002,,,,,,
13402,10134,1,10000,1,30402,,1,4,30002,,,,,,
13403,10134,1,10000,1,30403,,1,4,30002,,,,,,
13404,10134,1,10000,1,31410,,1,4,30002,,,,,,
13405,10134,1,10000,1,31610,,1,4,30002,,,,,,
13501,10135,1,10000,1,30103,,1,4,30002,,,,,,
13502,10135,1,10000,1,30402,,1,4,30002,,,,,,
13503,10135,1,10000,1,30403,,1,4,30002,,,,,,
13504,10135,1,10000,1,31410,,1,4,30002,,,,,,
13505,10135,1,10000,1,31610,,1,4,30002,,,,,,
13601,10136,1,10000,1,30103,,1,4,30002,,,,,,
13602,10136,1,10000,1,30402,,1,4,30002,,,,,,
13603,10136,1,10000,1,30403,,1,4,30002,,,,,,
13604,10136,1,10000,1,31410,,1,4,30002,,,,,,
13605,10136,1,10000,1,31610,,1,4,30002,,,,,,
13701,10137,1,10000,1,30103,,1,4,30002,,,,,,
13702,10137,1,10000,1,30402,,1,4,30002,,,,,,
13703,10137,1,10000,1,30403,,1,4,30002,,,,,,
13704,10137,1,10000,1,31410,,1,4,30002,,,,,,
13705,10137,1,10000,1,31610,,1,4,30002,,,,,,
13801,10138,1,10000,1,30103,,1,4,30002,,,,,,
13802,10138,1,10000,1,30402,,1,4,30002,,,,,,
13803,10138,1,10000,1,30403,,1,4,30002,,,,,,
13804,10138,1,10000,1,31410,,1,4,30002,,,,,,
13805,10138,1,10000,1,31610,,1,4,30002,,,,,,
13901,10139,1,10000,1,30103,,1,4,30002,,,,,,
13902,10139,1,10000,1,30402,,1,4,30002,,,,,,
13903,10139,1,10000,1,30403,,1,4,30002,,,,,,
13904,10139,1,10000,1,31410,,1,4,30002,,,,,,
13905,10139,1,10000,1,31610,,1,4,30002,,,,,,
14001,10140,1,10000,1,30103,,1,4,30002,,,,,,
14002,10140,1,10000,1,30402,,1,4,30002,,,,,,
14003,10140,1,10000,1,30403,,1,4,30002,,,,,,
14004,10140,1,10000,1,31410,,1,4,30002,,,,,,
14005,10140,1,10000,1,31610,,1,4,30002,,,,,,
14101,10141,1,10000,1,30103,,1,4,30002,,,,,,
14102,10141,1,10000,1,30402,,1,4,30002,,,,,,
14103,10141,1,10000,1,30403,,1,4,30002,,,,,,
14104,10141,1,10000,1,31410,,1,4,30002,,,,,,
14105,10141,1,10000,1,31610,,1,4,30002,,,,,,
14201,10142,1,10000,1,30103,,1,4,30002,,,,,,
14202,10142,1,10000,1,30402,,1,4,30002,,,,,,
14203,10142,1,10000,1,30403,,1,4,30002,,,,,,
14204,10142,1,10000,1,31410,,1,4,30002,,,,,,
14205,10142,1,10000,1,31610,,1,4,30002,,,,,,
14301,10143,1,10000,1,30103,,1,4,30002,,,,,,
14302,10143,1,10000,1,30402,,1,4,30002,,,,,,
14303,10143,1,10000,1,30403,,1,4,30002,,,,,,
14304,10143,1,10000,1,31410,,1,4,30002,,,,,,
14305,10143,1,10000,1,31610,,1,4,30002,,,,,,
14401,10144,1,10000,1,30103,,1,4,30002,,,,,,
14402,10144,1,10000,1,30402,,1,4,30002,,,,,,
14403,10144,1,10000,1,30403,,1,4,30002,,,,,,
14404,10144,1,10000,1,31410,,1,4,30002,,,,,,
14405,10144,1,10000,1,31610,,1,4,30002,,,,,,
14501,10145,1,10000,1,30103,,1,4,30002,,,,,,
14502,10145,1,10000,1,30402,,1,4,30002,,,,,,
14503,10145,1,10000,1,30403,,1,4,30002,,,,,,
14504,10145,1,10000,1,31410,,1,4,30002,,,,,,
14505,10145,1,10000,1,31610,,1,4,30002,,,,,,
14601,10146,1,10000,1,30103,,1,4,30002,,,,,,
14602,10146,1,10000,1,30402,,1,4,30002,,,,,,
14603,10146,1,10000,1,30403,,1,4,30002,,,,,,
14604,10146,1,10000,1,31410,,1,4,30002,,,,,,
14605,10146,1,10000,1,31610,,1,4,30002,,,,,,
14701,10147,1,10000,1,30103,,1,4,30002,,,,,,
14702,10147,1,10000,1,30402,,1,4,30002,,,,,,
14703,10147,1,10000,1,30403,,1,4,30002,,,,,,
14704,10147,1,10000,1,31410,,1,4,30002,,,,,,
14705,10147,1,10000,1,31610,,1,4,30002,,,,,,
14801,10148,1,10000,1,30103,,1,4,30002,,,,,,
14802,10148,1,10000,1,30402,,1,4,30002,,,,,,
14803,10148,1,10000,1,30403,,1,4,30002,,,,,,
14804,10148,1,10000,1,31410,,1,4,30002,,,,,,
14805,10148,1,10000,1,31610,,1,4,30002,,,,,,
14901,10149,1,10000,1,30103,,1,4,30002,,,,,,
14902,10149,1,10000,1,30402,,1,4,30002,,,,,,
14903,10149,1,10000,1,30403,,1,4,30002,,,,,,
14904,10149,1,10000,1,31410,,1,4,30002,,,,,,
14905,10149,1,10000,1,31610,,1,4,30002,,,,,,
15001,10150,1,10000,1,30103,,1,4,30002,,,,,,
15002,10150,1,10000,1,30402,,1,4,30002,,,,,,
15003,10150,1,10000,1,30403,,1,4,30002,,,,,,
15004,10150,1,10000,1,31410,,1,4,30002,,,,,,
15005,10150,1,10000,1,31610,,1,4,30002,,,,,,
15101,10151,1,10000,1,30103,,1,4,30002,,,,,,
15102,10151,1,10000,1,30402,,1,4,30002,,,,,,
15103,10151,1,10000,1,30403,,1,4,30002,,,,,,
15104,10151,1,10000,1,31410,,1,4,30002,,,,,,
15105,10151,1,10000,1,31610,,1,4,30002,,,,,,
15201,10152,1,10000,1,30103,,1,4,30002,,,,,,
15202,10152,1,10000,1,30402,,1,4,30002,,,,,,
15203,10152,1,10000,1,30403,,1,4,30002,,,,,,
15204,10152,1,10000,1,31410,,1,4,30002,,,,,,
15205,10152,1,10000,1,31610,,1,4,30002,,,,,,
16101,10153,1,10000,4,30001,,10,,,,,,,,
16102,10153,2,10000,1,0,,5,,,,,,,,
16103,10153,3,10000,1,0,,,,,,,,,,
16104,10153,4,10000,1,0,,,,,,,,,,
16111,10154,1,10000,4,30001,,10,,,,,,,,
16112,10154,1,10000,1,0,,5,,,,,,,,
16113,10154,1,10000,1,0,,,,,,,,,,
16114,10154,1,10000,1,0,,,,,,,,,,
16121,10155,1,10000,4,30001,,10,,,,,,,,
16122,10155,1,10000,1,0,,5,,,,,,,,
16123,10155,1,10000,1,0,,,,,,,,,,
16124,10155,1,10000,1,0,,,,,,,,,,
16131,10156,1,10000,4,30001,,10,,,,,,,,
16132,10156,1,10000,1,0,,5,,,,,,,,
16133,10156,1,10000,1,0,,,,,,,,,,
16134,10156,1,10000,1,0,,,,,,,,,,
16141,10157,1,10000,4,30001,,10,,,,,,,,
16142,10157,1,10000,1,0,,5,,,,,,,,
16143,10157,1,10000,1,0,,,,,,,,,,
16144,10157,1,10000,1,0,,,,,,,,,,
16151,10158,1,10000,4,30001,,10,,,,,,,,
16152,10158,1,10000,1,0,,5,,,,,,,,
16153,10158,1,10000,1,0,,,,,,,,,,
16154,10158,1,10000,1,0,,,,,,,,,,
16161,10159,1,10000,4,30001,,10,,,,,,,,
16162,10159,1,10000,1,0,,5,,,,,,,,
16163,10159,1,10000,1,0,,,,,,,,,,
16164,10159,1,10000,1,0,,,,,,,,,,
16171,10160,1,10000,4,30001,,10,,,,,,,,
16172,10160,1,10000,1,0,,5,,,,,,,,
16173,10160,1,10000,1,0,,,,,,,,,,
16174,10160,1,10000,1,0,,,,,,,,,,
16181,10161,1,10000,4,30001,,10,,,,,,,,
16182,10161,1,10000,1,0,,5,,,,,,,,
16183,10161,1,10000,1,0,,,,,,,,,,
16184,10161,1,10000,1,0,,,,,,,,,,
16191,10162,1,10000,4,30001,,10,,,,,,,,
16192,10162,1,10000,1,0,,5,,,,,,,,
16193,10162,1,10000,1,0,,,,,,,,,,
16194,10162,1,10000,1,0,,,,,,,,,,
16201,10163,1,10000,4,30001,,10,,,,,,,,
16202,10163,1,10000,1,0,,5,,,,,,,,
16203,10163,1,10000,1,0,,,,,,,,,,
16204,10163,1,10000,1,0,,,,,,,,,,
16211,10164,1,10000,4,30001,,10,,,,,,,,
16212,10164,1,10000,1,0,,5,,,,,,,,
16213,10164,1,10000,1,0,,,,,,,,,,
16214,10164,1,10000,1,0,,,,,,,,,,
16221,10165,1,10000,4,30001,,10,,,,,,,,
16222,10165,1,10000,1,0,,5,,,,,,,,
16223,10165,1,10000,1,0,,,,,,,,,,
16224,10165,1,10000,1,0,,,,,,,,,,
16231,10166,1,10000,4,30001,,10,,,,,,,,
16232,10166,1,10000,1,0,,5,,,,,,,,
16233,10166,1,10000,1,0,,,,,,,,,,
16234,10166,1,10000,1,0,,,,,,,,,,
16241,10167,1,10000,4,30001,,10,,,,,,,,
16242,10167,1,10000,1,0,,5,,,,,,,,
16243,10167,1,10000,1,0,,,,,,,,,,
16244,10167,1,10000,1,0,,,,,,,,,,
16251,10168,1,10000,4,30001,,10,,,,,,,,
16252,10168,1,10000,1,0,,5,,,,,,,,
16253,10168,1,10000,1,0,,,,,,,,,,
16254,10168,1,10000,1,0,,,,,,,,,,
16261,10169,1,10000,4,30001,,10,,,,,,,,
16262,10169,1,10000,1,0,,5,,,,,,,,
16263,10169,1,10000,1,0,,,,,,,,,,
16264,10169,1,10000,1,0,,,,,,,,,,
16271,10170,1,10000,4,30001,,10,,,,,,,,
16272,10170,1,10000,1,0,,5,,,,,,,,
16273,10170,1,10000,1,0,,,,,,,,,,
16274,10170,1,10000,1,0,,,,,,,,,,
16281,10171,1,10000,4,30001,,10,,,,,,,,
16282,10171,1,10000,1,0,,5,,,,,,,,
16283,10171,1,10000,1,0,,,,,,,,,,
16284,10171,1,10000,1,0,,,,,,,,,,
16291,10172,1,10000,4,30001,,10,,,,,,,,
16292,10172,1,10000,1,0,,5,,,,,,,,
16293,10172,1,10000,1,0,,,,,,,,,,
16294,10172,1,10000,1,0,,,,,,,,,,
16301,10173,1,10000,4,30001,,10,,,,,,,,
16302,10173,1,10000,1,0,,5,,,,,,,,
16303,10173,1,10000,1,0,,,,,,,,,,
16304,10173,1,10000,1,0,,,,,,,,,,
16311,10174,1,10000,4,30001,,10,,,,,,,,
16312,10174,1,10000,1,0,,5,,,,,,,,
16313,10174,1,10000,1,0,,,,,,,,,,
16314,10174,1,10000,1,0,,,,,,,,,,
16321,10175,1,10000,4,30001,,10,,,,,,,,
16322,10175,1,10000,1,0,,5,,,,,,,,
16323,10175,1,10000,1,0,,,,,,,,,,
16324,10175,1,10000,1,0,,,,,,,,,,
16331,10176,1,10000,4,30001,,10,,,,,,,,
16332,10176,1,10000,1,0,,5,,,,,,,,
16333,10176,1,10000,1,0,,,,,,,,,,
16334,10176,1,10000,1,0,,,,,,,,,,
16341,10177,1,10000,4,30001,,10,,,,,,,,
16342,10177,1,10000,1,0,,5,,,,,,,,
16343,10177,1,10000,1,0,,,,,,,,,,
16344,10177,1,10000,1,0,,,,,,,,,,
16351,10178,1,10000,4,30001,,10,,,,,,,,
16352,10178,1,10000,1,0,,5,,,,,,,,
16353,10178,1,10000,1,0,,,,,,,,,,
16354,10178,1,10000,1,0,,,,,,,,,,
16361,10179,1,10000,4,30001,,10,,,,,,,,
16362,10179,1,10000,1,0,,5,,,,,,,,
16363,10179,1,10000,1,0,,,,,,,,,,
16364,10179,1,10000,1,0,,,,,,,,,,
16371,10180,1,10000,4,30001,,10,,,,,,,,
16372,10180,1,10000,1,0,,5,,,,,,,,
16373,10180,1,10000,1,0,,,,,,,,,,
16374,10180,1,10000,1,0,,,,,,,,,,
16381,10181,1,10000,4,30001,,10,,,,,,,,
16382,10181,1,10000,1,0,,5,,,,,,,,
16383,10181,1,10000,1,0,,,,,,,,,,
16384,10181,1,10000,1,0,,,,,,,,,,
16391,10182,1,10000,4,30001,,10,,,,,,,,
16392,10182,1,10000,1,0,,5,,,,,,,,
16393,10182,1,10000,1,0,,,,,,,,,,
16394,10182,1,10000,1,0,,,,,,,,,,
16401,10183,1,10000,4,30001,,10,,,,,,,,
16402,10183,1,10000,1,0,,5,,,,,,,,
16403,10183,1,10000,1,0,,,,,,,,,,
16404,10183,1,10000,1,0,,,,,,,,,,
16411,10184,1,10000,4,30001,,10,,,,,,,,
16412,10184,1,10000,1,0,,5,,,,,,,,
16413,10184,1,10000,1,0,,,,,,,,,,
16414,10184,1,10000,1,0,,,,,,,,,,
16421,10185,1,10000,4,30001,,10,,,,,,,,
16422,10185,1,10000,1,0,,5,,,,,,,,
16423,10185,1,10000,1,0,,,,,,,,,,
16424,10185,1,10000,1,0,,,,,,,,,,
16431,10186,1,10000,4,30001,,10,,,,,,,,
16432,10186,1,10000,1,0,,5,,,,,,,,
16433,10186,1,10000,1,0,,,,,,,,,,
16434,10186,1,10000,1,0,,,,,,,,,,
16441,10187,1,10000,4,30001,,10,,,,,,,,
16442,10187,1,10000,1,0,,5,,,,,,,,
16443,10187,1,10000,1,0,,,,,,,,,,
16444,10187,1,10000,1,0,,,,,,,,,,
16451,10188,1,10000,4,30001,,10,,,,,,,,
16452,10188,1,10000,1,0,,5,,,,,,,,
16453,10188,1,10000,1,0,,,,,,,,,,
16454,10188,1,10000,1,0,,,,,,,,,,
16461,10189,1,10000,4,30001,,10,,,,,,,,
16462,10189,1,10000,1,0,,5,,,,,,,,
16463,10189,1,10000,1,0,,,,,,,,,,
16464,10189,1,10000,1,0,,,,,,,,,,
16471,10190,1,10000,4,30001,,10,,,,,,,,
16472,10190,1,10000,1,0,,5,,,,,,,,
16473,10190,1,10000,1,0,,,,,,,,,,
16474,10190,1,10000,1,0,,,,,,,,,,
16481,10191,1,10000,4,30001,,10,,,,,,,,
16482,10191,1,10000,1,0,,5,,,,,,,,
16483,10191,1,10000,1,0,,,,,,,,,,
16484,10191,1,10000,1,0,,,,,,,,,,
16491,10192,1,10000,4,30001,,10,,,,,,,,
16492,10192,1,10000,1,0,,5,,,,,,,,
16493,10192,1,10000,1,0,,,,,,,,,,
16494,10192,1,10000,1,0,,,,,,,,,,
16501,10193,1,10000,4,30001,,10,,,,,,,,
16502,10193,1,10000,1,0,,5,,,,,,,,
16503,10193,1,10000,1,0,,,,,,,,,,
16504,10193,1,10000,1,0,,,,,,,,,,
16511,10194,1,10000,4,30001,,10,,,,,,,,
16512,10194,1,10000,1,0,,5,,,,,,,,
16513,10194,1,10000,1,0,,,,,,,,,,
16514,10194,1,10000,1,0,,,,,,,,,,
16521,10195,1,10000,4,30001,,10,,,,,,,,
16522,10195,1,10000,1,0,,5,,,,,,,,
16523,10195,1,10000,1,0,,,,,,,,,,
16524,10195,1,10000,1,0,,,,,,,,,,
16531,10196,1,10000,4,30001,,10,,,,,,,,
16532,10196,1,10000,1,0,,5,,,,,,,,
16533,10196,1,10000,1,0,,,,,,,,,,
16534,10196,1,10000,1,0,,,,,,,,,,
16541,10197,1,10000,4,30001,,10,,,,,,,,
16542,10197,1,10000,1,0,,5,,,,,,,,
16543,10197,1,10000,1,0,,,,,,,,,,
16544,10197,1,10000,1,0,,,,,,,,,,
16551,10198,1,10000,4,30001,,10,,,,,,,,
16552,10198,1,10000,1,0,,5,,,,,,,,
16553,10198,1,10000,1,0,,,,,,,,,,
16554,10198,1,10000,1,0,,,,,,,,,,
16561,10199,1,10000,4,30001,,10,,,,,,,,
16562,10199,1,10000,1,0,,5,,,,,,,,
16563,10199,1,10000,1,0,,,,,,,,,,
16564,10199,1,10000,1,0,,,,,,,,,,
16571,10200,1,10000,4,30001,,10,,,,,,,,
16572,10200,1,10000,1,0,,5,,,,,,,,
16573,10200,1,10000,1,0,,,,,,,,,,
16574,10200,1,10000,1,0,,,,,,,,,,
16581,10201,1,10000,4,30001,,10,,,,,,,,
16582,10201,1,10000,1,0,,5,,,,,,,,
16583,10201,1,10000,1,0,,,,,,,,,,
16584,10201,1,10000,1,0,,,,,,,,,,
16591,10202,1,10000,4,30001,,10,,,,,,,,
16592,10202,1,10000,1,0,,5,,,,,,,,
16593,10202,1,10000,1,0,,,,,,,,,,
16594,10202,1,10000,1,0,,,,,,,,,,
16601,10203,1,10000,4,30001,,10,,,,,,,,
16602,10203,1,10000,1,0,,5,,,,,,,,
16603,10203,1,10000,1,0,,,,,,,,,,
16604,10203,1,10000,1,0,,,,,,,,,,
16611,10204,1,10000,4,30001,,10,,,,,,,,
16612,10204,1,10000,1,0,,5,,,,,,,,
16613,10204,1,10000,1,0,,,,,,,,,,
16614,10204,1,10000,1,0,,,,,,,,,,
16621,10205,1,10000,4,30001,,10,,,,,,,,
16622,10205,1,10000,1,0,,5,,,,,,,,
16623,10205,1,10000,1,0,,,,,,,,,,
16624,10205,1,10000,1,0,,,,,,,,,,
16631,10206,1,10000,4,30001,,10,,,,,,,,
16632,10206,1,10000,1,0,,5,,,,,,,,
16633,10206,1,10000,1,0,,,,,,,,,,
16634,10206,1,10000,1,0,,,,,,,,,,
16641,10207,1,10000,4,30001,,10,,,,,,,,
16642,10207,1,10000,1,0,,5,,,,,,,,
16643,10207,1,10000,1,0,,,,,,,,,,
16644,10207,1,10000,1,0,,,,,,,,,,
16651,10208,1,10000,4,30001,,10,,,,,,,,
16652,10208,1,10000,1,0,,5,,,,,,,,
16653,10208,1,10000,1,0,,,,,,,,,,
16654,10208,1,10000,1,0,,,,,,,,,,
16661,10209,1,10000,4,30001,,10,,,,,,,,
16662,10209,1,10000,1,0,,5,,,,,,,,
16663,10209,1,10000,1,0,,,,,,,,,,
16664,10209,1,10000,1,0,,,,,,,,,,
16671,10210,1,10000,4,30001,,10,,,,,,,,
16672,10210,1,10000,1,0,,5,,,,,,,,
16673,10210,1,10000,1,0,,,,,,,,,,
16674,10210,1,10000,1,0,,,,,,,,,,
16681,10211,1,10000,4,30001,,10,,,,,,,,
16682,10211,1,10000,1,0,,5,,,,,,,,
16683,10211,1,10000,1,0,,,,,,,,,,
16684,10211,1,10000,1,0,,,,,,,,,,
16691,10212,1,10000,4,30001,,10,,,,,,,,
16692,10212,1,10000,1,0,,5,,,,,,,,
16693,10212,1,10000,1,0,,,,,,,,,,
